Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
Exhaustive Search,1,3-3-3-1-5-5-3-0-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-0-5-1-5-5-3-1-0-4-,350,4,27,186,73,33,624,286,4,4,4.00,31,0,0.6225ns,-,-,-,-,29,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-3-5-0-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-0-1-2-5-3-1-5-4-,399,6,17,222,72,46,713,329,6,6,6.00,42,0,0.47ns,-,-,-,-,18,-,-
Exhaustive Search,1,0-2-3-1-0-5-3-1-5-4-,404,5,19,222,76,46,723,355,5,5,5.00,41,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-3-4-1-2-5-3-1-5-4-,394,4,16,216,72,45,688,323,4,4,4.00,45,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-5-1-5-5-3-1-0-4-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-3-1-5-1-2-3-5-1-,364,4,23,204,61,42,627,289,4,4,4.00,34,0,0.53ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-2-3-1-5-5-3-1-5-5-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-4-3-1-2-5-3-1-5-4-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-4-3-1-3-5-3-3-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-1-5-5-3-3-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-0-1-5-5-3-1-5-2-,318,5,17,180,55,35,560,262,5,5,5.00,31,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-5-1-5-5-5-1-5-4-,289,4,5,174,44,36,479,230,4,4,4.00,30,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-3-5-1-5-5-2-1-5-4-,353,3,22,198,58,42,608,278,3,3,3.00,33,0,0.53ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-2-3-3-5-5-3-1-5-4-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-4-3-1-5-5-4-1-0-3-,500,4,37,264,102,51,884,397,4,4,4.00,46,0,0.6225ns,-,-,-,-,31,-,-
Exhaustive Search,1,2-4-5-1-5-5-3-1-0-0-,477,5,37,252,102,43,860,420,5,5,5.00,43,0,0.6225ns,-,-,-,-,33,-,-
Exhaustive Search,1,3-4-0-1-5-5-3-3-5-4-,318,5,17,180,55,35,560,262,5,5,5.00,31,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-3-4-1-4-5-3-1-5-4-,371,3,4,216,67,44,627,298,3,3,3.00,40,0,0.34ns,-,-,-,-,6,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-1-5-1-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-4-1-3-5-3-1-5-4-,298,4,5,174,52,34,506,243,4,4,4.00,33,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-1-5-2-0-1-5-4-,375,5,23,210,65,42,655,305,5,5,5.00,35,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-4-3-1-2-5-3-6-5-4-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-4-3-4-5-5-3-1-5-0-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-0-2-1-5-5-3-1-5-4-,319,5,19,174,59,35,574,267,5,5,5.00,32,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-2-3-4-5-5-3-1-5-4-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-3-5-1-5-5-3-4-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-5-3-5-1-3-1-2-4-,326,2,24,180,64,33,561,254,2,2,2.00,25,0,0.6225ns,-,-,-,-,24,-,-
Exhaustive Search,1,3-4-3-1-5-3-4-1-5-4-,363,4,17,204,64,42,624,289,4,4,4.00,36,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-3-5-1-5-5-4-1-5-1-,352,3,16,198,61,42,605,278,3,3,3.00,35,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,4-4-3-1-5-5-0-1-5-4-,480,7,23,264,92,52,859,428,7,7,7.00,49,0,0.53ns,-,-,-,-,20,-,-
Exhaustive Search,1,3-3-3-1-5-5-3-1-0-4-,327,2,24,180,64,33,563,255,2,2,2.00,26,0,0.6225ns,-,-,-,-,24,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-4-2-4-,609,3,113,354,68,33,897,421,3,3,3.00,41,0,0.69ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-5-1-5-0-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-1-5-5-3-1-2-4-,326,2,24,180,64,33,561,254,2,2,2.00,25,0,0.6225ns,-,-,-,-,24,-,-
Exhaustive Search,1,3-4-5-2-5-5-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,4-3-5-1-5-5-3-1-5-4-,297,4,4,174,53,34,508,264,4,3,3.50,32,0,0.34ns,-,-,-,-,7,-,-
Exhaustive Search,1,4-3-5-1-5-5-3-1-5-2-,297,4,4,174,53,34,508,264,4,3,3.50,32,0,0.34ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-4-3-0-5-5-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-5-1-5-5-3-0-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-2-5-0-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,0-4-3-5-5-5-3-1-3-4-,155,4,13,84,32,10,285,158,4,4,4.00,16,0,0.43ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-3-1-4-5-3-3-5-4-,298,4,5,174,52,34,506,243,4,4,4.00,33,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-2-1-5-2-3-1-5-4-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-4-3-3-5-5-3-6-5-2-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,2-4-4-1-2-5-3-6-5-2-,507,6,17,282,99,55,899,444,6,5,5.50,54,0,0.47ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-4-5-1-5-3-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-2-1-5-1-3-1-5-4-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-3-3-1-5-5-0-1-5-4-,356,4,22,198,60,42,617,285,4,4,4.00,34,0,0.53ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-4-3-1-5-3-2-1-5-4-,364,4,23,204,61,42,627,289,4,4,4.00,34,0,0.53ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-0-3-1-5-5-5-3-5-3-,305,5,7,180,50,36,526,252,5,5,5.00,32,0,0.31ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-0-1-5-5-5-1-5-4-,401,6,17,228,68,47,703,330,6,6,6.00,41,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-0-3-1-5-5-3-0-5-4-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-1-0-5-3-1-5-2-,318,5,17,180,55,35,560,262,5,5,5.00,31,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-3-0-5-5-2-1-5-4-,364,4,23,204,61,42,627,289,4,4,4.00,34,0,0.53ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-4-0-5-5-5-3-1-5-4-,318,5,17,180,55,35,560,262,5,5,5.00,31,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-3-4-5-2-0-1-5-4-,375,5,23,210,65,42,655,305,5,5,5.00,35,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-3-5-1-5-5-3-5-2-4-,326,2,24,180,64,33,561,254,2,2,2.00,25,0,0.6225ns,-,-,-,-,24,-,-
Exhaustive Search,1,3-3-5-3-5-3-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-4-1-5-3-2-1-5-4-,468,5,23,258,85,52,819,384,5,5,5.00,50,0,0.53ns,-,-,-,-,18,-,-
Exhaustive Search,1,3-4-3-3-2-5-3-1-5-4-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-3-5-1-5-2-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-4-1-5-5-3-1-5-4-,298,4,5,174,52,34,506,243,4,4,4.00,33,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,4-4-5-1-5-5-3-1-5-4-,317,5,5,186,59,34,553,288,5,4,4.50,33,0,0.34ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-5-1-4-5-3-1-5-4-,298,4,5,174,52,34,506,243,4,4,4.00,33,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,0-4-3-1-5-5-3-0-5-1-,333,5,17,186,62,34,595,304,5,5,5.00,34,0,0.43ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-2-3-1-0-5-3-1-5-5-,320,5,19,174,58,35,577,270,5,5,5.00,34,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-4-5-1-5-5-5-0-5-4-,289,4,5,174,44,36,479,230,4,4,4.00,30,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-4-5-1-5-3-4-1-5-2-,363,4,17,204,64,42,624,289,4,4,4.00,36,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,5-3-3-1-5-5-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-5-1-5-5-3-1-5-0-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,4-3-5-1-5-1-3-1-5-2-,297,4,4,174,53,34,508,264,4,3,3.50,32,0,0.34ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-4-3-2-5-5-3-1-5-0-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-1-5-5-5-1-3-5-,103,2,4,66,13,12,177,80,2,2,2.00,8,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-3-5-5-4-1-5-4-,363,4,17,204,64,42,624,289,4,4,4.00,36,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-5-1-5-0-3-0-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-2-5-3-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-5-4-5-3-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-3-1-5-5-3-1-4-4-,303,2,12,168,62,36,530,231,2,2,2.00,25,0,0.47ns,-,-,-,-,6,-,-
Exhaustive Search,1,3-0-3-1-5-5-3-1-5-3-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,4-3-5-1-5-5-3-1-5-1-,297,4,4,174,53,34,508,264,4,3,3.50,32,0,0.34ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-4-3-1-5-1-3-1-5-1-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-2-4-5-5-3-1-5-4-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-3-5-1-5-0-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-5-3-5-5-3-1-0-4-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-3-5-5-5-3-1-5-0-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-0-3-0-5-5-3-1-5-4-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,2-4-5-1-5-5-3-1-5-4-,337,5,17,192,61,34,596,303,5,4,4.50,33,0,0.43ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-3-5-1-0-5-3-3-5-4-,299,4,16,168,50,35,522,242,4,4,4.00,30,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-3-2-1-5-5-3-1-5-4-,296,3,16,168,48,35,513,235,3,3,3.00,29,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-5-4-5-5-0-1-5-4-,375,5,23,210,65,42,655,305,5,5,5.00,35,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-3-0-1-5-0-0-1-5-4-,467,6,34,246,88,53,849,395,6,6,6.00,46,0,0.53ns,-,-,-,-,21,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-1-0-2-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,0-4-3-1-4-5-3-4-5-4-,427,6,17,234,84,44,768,388,6,6,6.00,48,0,0.43ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-4-3-1-5-5-0-1-2-4-,791,5,131,450,103,51,1213,572,5,5,5.00,56,0,0.78ns,-,-,-,-,37,-,-
Exhaustive Search,1,3-4-3-1-5-3-3-1-5-2-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-5-0-3-4-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-1-2-5-3-1-5-3-,296,3,16,168,48,35,513,235,3,3,3.00,29,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-2-5-1-5-5-3-1-4-4-,324,3,15,174,68,36,580,256,3,3,3.00,31,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,0-0-5-1-5-5-3-1-5-4-,329,6,19,180,63,35,598,300,6,6,6.00,32,0,0.47ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-3-0-1-5-5-3-3-5-4-,299,4,16,168,50,35,522,242,4,4,4.00,30,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,4-4-3-1-0-5-3-1-5-4-,423,7,17,234,82,45,764,384,7,7,7.00,45,0,0.47ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-4-3-1-5-5-5-1-5-0-,289,4,5,174,44,36,479,230,4,4,4.00,30,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,5-4-3-1-5-5-3-0-5-4-,206,3,9,120,31,24,357,169,3,3,3.00,22,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-2-3-1-5-5-2-0-5-0-,367,4,25,198,64,42,645,298,4,4,4.00,38,0,0.53ns,-,-,-,-,17,-,-
Exhaustive Search,1,3-4-4-5-5-5-3-0-5-4-,298,4,5,174,52,34,506,243,4,4,4.00,33,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-5-1-4-5-4-1-5-4-,465,5,17,258,87,52,811,377,5,5,5.00,51,0,0.47ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-3-5-1-4-5-3-1-5-3-,287,3,4,168,49,34,487,232,3,3,3.00,32,0,0.34ns,-,-,-,-,6,-,-
Exhaustive Search,1,3-4-3-0-5-5-4-1-5-1-,363,4,17,204,64,42,624,289,4,4,4.00,36,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-3-5-1-5-0-3-1-5-3-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-2-3-1-5-2-3-4-5-4-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-2-3-1-5-5-3-1-4-4-,324,3,15,174,68,36,580,256,3,3,3.00,31,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,2-4-3-1-5-5-4-6-5-5-,474,6,17,264,92,52,838,409,6,5,5.50,49,0,0.47ns,-,-,-,-,17,-,-
Exhaustive Search,1,3-3-5-1-2-5-3-2-5-4-,296,3,16,168,48,35,513,235,3,3,3.00,29,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,5-4-2-1-5-5-3-1-5-4-,312,4,21,168,54,35,555,258,4,4,4.00,34,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-3-5-1-0-5-3-1-5-5-,299,4,16,168,50,35,522,242,4,4,4.00,30,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-5-1-2-5-3-3-5-4-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-3-3-1-5-5-3-0-2-4-,326,2,24,180,64,33,561,254,2,2,2.00,25,0,0.6225ns,-,-,-,-,24,-,-
Exhaustive Search,1,3-2-3-1-5-1-3-1-5-4-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-3-5-1-3-5-3-1-5-2-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-5-0-5-5-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-0-3-4-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-1-5-3-3-5-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-2-0-1-5-5-3-1-2-4-,735,5,127,414,95,44,1134,531,5,5,5.00,55,0,0.78ns,-,-,-,-,35,-,-
Exhaustive Search,1,3-3-5-1-2-5-3-1-5-4-,296,3,16,168,48,35,513,235,3,3,3.00,29,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-3-5-1-5-3-5-1-5-4-,278,3,4,168,41,36,460,219,3,3,3.00,29,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-5-1-3-2-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-0-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,2-4-3-1-5-5-5-1-5-3-,420,6,17,240,74,46,739,371,6,5,5.50,43,0,0.43ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-2-3-1-5-5-2-1-5-4-,367,4,25,198,64,42,645,298,4,4,4.00,38,0,0.53ns,-,-,-,-,17,-,-
Exhaustive Search,1,3-3-4-4-5-5-3-1-5-3-,287,3,4,168,49,34,487,232,3,3,3.00,32,0,0.34ns,-,-,-,-,6,-,-
Exhaustive Search,1,3-4-3-1-3-5-3-5-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-5-5-5-3-1-5-3-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-3-1-5-5-3-2-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-5-1-5-5-0-1-5-4-,356,4,22,198,60,42,617,285,4,4,4.00,34,0,0.53ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-4-4-1-5-2-3-0-5-4-,298,4,5,174,52,34,506,243,4,4,4.00,33,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-2-5-5-3-1-5-5-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-5-1-5-2-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-2-5-5-4-1-5-4-,352,3,16,198,61,42,605,278,3,3,3.00,35,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-2-3-1-5-5-3-1-5-0-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,5-0-3-1-5-5-3-1-5-4-,218,4,14,126,33,24,378,178,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-1-5-3-3-0-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-1-4-5-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-3-5-1-5-5-3-1-4-4-,303,2,12,168,62,36,530,231,2,2,2.00,25,0,0.47ns,-,-,-,-,6,-,-
Exhaustive Search,1,3-4-3-3-5-5-3-5-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,0-4-5-1-5-5-3-1-5-3-,333,5,17,186,62,34,595,304,5,5,5.00,34,0,0.43ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-3-0-5-5-3-1-3-5-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-5-1-5-3-3-1-5-0-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-1-3-5-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-1-5-3-3-1-5-5-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-5-4-3-6-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,5-4-3-1-5-5-3-1-2-4-,619,3,117,360,68,33,909,428,3,3,3.00,41,0,0.69ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-5-1-3-5-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-5-1-2-1-5-4-,364,4,23,204,61,42,627,289,4,4,4.00,34,0,0.53ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-4-5-1-5-5-3-1-4-4-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-3-5-1-5-4-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-1-0-5-3-0-0-4-,458,5,37,240,96,44,824,379,5,5,5.00,41,0,0.6225ns,-,-,-,-,33,-,-
Exhaustive Search,1,3-4-3-1-5-5-4-1-0-4-,500,4,37,264,102,51,884,397,4,4,4.00,46,0,0.6225ns,-,-,-,-,31,-,-
Exhaustive Search,1,3-0-3-1-5-4-0-1-5-4-,379,6,25,204,71,42,689,324,6,6,6.00,37,0,0.53ns,-,-,-,-,19,-,-
Exhaustive Search,1,3-3-5-0-5-1-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-1-5-3-3-1-5-1-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-5-1-5-5-0-2-5-4-,375,5,23,210,65,42,655,305,5,5,5.00,35,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-4-5-1-5-5-3-5-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-0-0-1-0-5-3-1-5-4-,397,6,19,216,77,46,714,331,6,6,6.00,39,0,0.47ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-4-3-1-5-5-5-1-5-2-,289,4,5,174,44,36,479,230,4,4,4.00,30,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-3-5-1-5-5-3-0-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-5-1-0-5-4-1-5-0-,456,6,17,252,86,53,805,369,6,6,6.00,48,0,0.47ns,-,-,-,-,17,-,-
Exhaustive Search,1,3-3-5-1-5-5-3-1-5-0-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-1-5-1-3-1-5-0-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-1-5-1-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,2-3-3-1-5-5-3-1-5-4-,306,4,16,174,52,35,534,267,4,3,3.50,29,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-0-1-0-5-3-1-5-4-,394,5,17,222,71,46,690,319,5,5,5.00,38,0,0.47ns,-,-,-,-,12,-,-
