Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
decimation_exhaustive,1,0-0-0-0-0-0-1-4-5-5-,339,5,17,186,73,31,619,312,5,5,5.00,32,0,0.47ns,-,-,-,-,13,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-5-0-0-,234,4,16,126,49,21,432,221,4,3,3.50,22,0,0.47ns,-,-,-,-,11,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-5-1-2-,303,2,12,168,62,36,530,231,2,2,2.00,25,0,0.47ns,-,-,-,-,6,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-5-1-4-,326,2,24,180,64,33,561,254,2,2,2.00,25,0,0.6225ns,-,-,-,-,24,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-5-2-2-,410,5,16,228,78,45,727,363,5,4,4.50,43,0,0.47ns,-,-,-,-,13,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-5-3-0-,278,3,4,168,41,36,460,219,3,3,3.00,29,0,0.31ns,-,-,-,-,5,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-5-3-2-,263,3,12,144,52,29,467,207,3,3,3.00,26,0,0.47ns,-,-,-,-,12,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-5-5-0-,300,4,7,168,55,34,519,249,4,4,4.00,36,0,0.34ns,-,-,-,-,10,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-5-5-2-,589,4,40,306,124,61,1058,477,4,4,4.00,58,0,0.6225ns,-,-,-,-,32,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-6-0-4-,411,3,16,222,87,46,736,328,3,3,3.00,40,0,0.47ns,-,-,-,-,9,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-6-1-5-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-6-3-0-,212,3,4,126,42,20,376,197,3,2,2.50,20,0,0.34ns,-,-,-,-,5,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-6-3-5-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-6-4-0-,117,2,12,66,19,11,207,91,2,2,2.00,9,0,0.47ns,-,-,-,-,7,-,-
decimation_exhaustive,1,0-0-0-0-0-0-2-0-0-0-,772,7,57,390,168,84,1425,667,7,7,7.00,73,0,0.6225ns,-,-,-,-,46,-,-
decimation_exhaustive,1,0-0-0-0-0-0-2-0-0-1-,772,7,57,390,168,84,1425,667,7,7,7.00,73,0,0.6225ns,-,-,-,-,46,-,-
