Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
Exhaustive Search,117,RAMLOGICROMall00,2347,3,1123,816,362,0,4290,1922,3,3,3.00,46,-,6.1425ns,-,-,-,-,19,-,-
Exhaustive Search,118,RAMLOGICROMall0all,3591,3,2386,846,316,0,6252,2945,3,3,3.00,43,-,6.1218ns,-,-,-,-,7,-,-
Exhaustive Search,119,RAMLOGICROMallall0,2343,7,1083,804,406,0,4402,1957,7,7,7.00,50,-,6.0425ns,-,-,-,-,19,-,-
Exhaustive Search,120,RAMLOGICROMallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,121,RAMLOGICLOGIC000,3161,6,1703,960,419,19,5715,2555,6,5,5.50,60,0,5.6625ns,-,-,-,-,17,-,-
Exhaustive Search,122,RAMLOGICLOGIC00all,4430,6,2964,960,433,19,7818,3620,6,5,5.50,54,0,5.9718ns,-,-,-,-,11,-,-
Exhaustive Search,123,RAMLOGICLOGIC0all0,3280,6,1833,942,442,9,5927,2674,6,5,5.50,54,0,5.8183ns,-,-,-,-,13,-,-
Exhaustive Search,124,RAMLOGICLOGIC0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,125,RAMLOGICLOGICall00,2739,2,1699,750,252,0,4700,2175,2,2,2.00,38,0,5.5925ns,-,-,-,-,10,-,-
Exhaustive Search,126,RAMLOGICLOGICall0all,3930,2,2960,738,199,0,6600,3175,2,2,2.00,33,0,5.9085ns,-,-,-,-,4,-,-
Exhaustive Search,127,RAMLOGICLOGICallall0,2907,4,1829,744,293,0,5113,2403,4,4,4.00,41,0,5.7483ns,-,-,-,-,10,-,-
Exhaustive Search,128,RAMLOGICLOGICallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,129,REGREGREG000,3161,6,1703,960,419,19,5715,2555,6,5,5.50,60,0,5.6625ns,-,-,-,-,17,-,-
Exhaustive Search,130,REGREGREG00all,4430,6,2964,960,433,19,7818,3620,6,5,5.50,54,0,5.9718ns,-,-,-,-,11,-,-
Exhaustive Search,131,REGREGREG0all0,3280,6,1833,942,442,9,5927,2674,6,5,5.50,54,0,5.8183ns,-,-,-,-,13,-,-
Exhaustive Search,132,REGREGREG0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,133,REGREGREGall00,2739,2,1699,750,252,0,4700,2175,2,2,2.00,38,0,5.5925ns,-,-,-,-,10,-,-
Exhaustive Search,134,REGREGREGall0all,3930,2,2960,738,199,0,6600,3175,2,2,2.00,33,0,5.9085ns,-,-,-,-,4,-,-
Exhaustive Search,135,REGREGREGallall0,2907,4,1829,744,293,0,5113,2403,4,4,4.00,41,0,5.7483ns,-,-,-,-,10,-,-
Exhaustive Search,136,REGREGREGallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,137,REGREGEXPAND000,
Exhaustive Search,138,REGREGEXPAND00all,
Exhaustive Search,139,REGREGEXPAND0all0,
Exhaustive Search,140,REGREGEXPAND0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,141,REGREGEXPANDall00,
Exhaustive Search,142,REGREGEXPANDall0all,
Exhaustive Search,143,REGREGEXPANDallall0,
Exhaustive Search,144,REGREGEXPANDallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,145,REGREGROM000,2661,7,1127,972,476,19,4982,2165,7,7,7.00,67,-,6.2125ns,-,-,-,-,26,-,-
Exhaustive Search,146,REGREGROM00all,4018,7,2390,1056,490,19,7147,3250,7,7,7.00,63,-,6.1218ns,-,-,-,-,14,-,-
Exhaustive Search,147,REGREGROM0all0,2609,9,1087,954,496,9,4990,2155,9,9,9.00,63,-,6.1125ns,-,-,-,-,22,-,-
Exhaustive Search,148,REGREGROM0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,149,REGREGROMall00,2347,3,1123,816,362,0,4290,1922,3,3,3.00,46,-,6.1425ns,-,-,-,-,19,-,-
Exhaustive Search,150,REGREGROMall0all,3591,3,2386,846,316,0,6252,2945,3,3,3.00,43,-,6.1218ns,-,-,-,-,7,-,-
Exhaustive Search,151,REGREGROMallall0,2343,7,1083,804,406,0,4402,1957,7,7,7.00,50,-,6.0425ns,-,-,-,-,19,-,-
Exhaustive Search,152,REGREGROMallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,153,REGREGLOGIC000,3161,6,1703,960,419,19,5715,2555,6,5,5.50,60,0,5.6625ns,-,-,-,-,17,-,-
Exhaustive Search,154,REGREGLOGIC00all,4430,6,2964,960,433,19,7818,3620,6,5,5.50,54,0,5.9718ns,-,-,-,-,11,-,-
Exhaustive Search,155,REGREGLOGIC0all0,3280,6,1833,942,442,9,5927,2674,6,5,5.50,54,0,5.8183ns,-,-,-,-,13,-,-
Exhaustive Search,156,REGREGLOGIC0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,157,REGREGLOGICall00,2739,2,1699,750,252,0,4700,2175,2,2,2.00,38,0,5.5925ns,-,-,-,-,10,-,-
Exhaustive Search,158,REGREGLOGICall0all,3930,2,2960,738,199,0,6600,3175,2,2,2.00,33,0,5.9085ns,-,-,-,-,4,-,-
Exhaustive Search,159,REGREGLOGICallall0,2907,4,1829,744,293,0,5113,2403,4,4,4.00,41,0,5.7483ns,-,-,-,-,10,-,-
Exhaustive Search,160,REGREGLOGICallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,161,REGEXPANDREG000,
Exhaustive Search,162,REGEXPANDREG00all,
Exhaustive Search,163,REGEXPANDREG0all0,
Exhaustive Search,164,REGEXPANDREG0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,165,REGEXPANDREGall00,
Exhaustive Search,166,REGEXPANDREGall0all,
Exhaustive Search,167,REGEXPANDREGallall0,
Exhaustive Search,168,REGEXPANDREGallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,169,REGEXPANDEXPAND000,
Exhaustive Search,170,REGEXPANDEXPAND00all,
Exhaustive Search,171,REGEXPANDEXPAND0all0,
Exhaustive Search,172,REGEXPANDEXPAND0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,173,REGEXPANDEXPANDall00,
Exhaustive Search,174,REGEXPANDEXPANDall0all,
Exhaustive Search,175,REGEXPANDEXPANDallall0,
Exhaustive Search,176,REGEXPANDEXPANDallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,177,REGEXPANDROM000,
Exhaustive Search,178,REGEXPANDROM00all,
Exhaustive Search,179,REGEXPANDROM0all0,
Exhaustive Search,180,REGEXPANDROM0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,181,REGEXPANDROMall00,
Exhaustive Search,182,REGEXPANDROMall0all,
Exhaustive Search,183,REGEXPANDROMallall0,
Exhaustive Search,184,REGEXPANDROMallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,185,REGEXPANDLOGIC000,
Exhaustive Search,186,REGEXPANDLOGIC00all,
Exhaustive Search,187,REGEXPANDLOGIC0all0,
Exhaustive Search,188,REGEXPANDLOGIC0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,189,REGEXPANDLOGICall00,
Exhaustive Search,190,REGEXPANDLOGICall0all,
Exhaustive Search,191,REGEXPANDLOGICallall0,
Exhaustive Search,192,REGEXPANDLOGICallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,193,REGROMREG000,2662,7,1127,972,474,19,5010,2171,7,7,7.00,70,-,6.2125ns,-,-,-,-,26,-,-
Exhaustive Search,194,REGROMREG00all,4225,7,2532,1056,555,19,7525,3446,7,7,7.00,63,-,7.8515ns,-,-,-,-,14,-,-
Exhaustive Search,195,REGROMREG0all0,2730,9,1221,954,481,9,5129,2251,9,9,9.00,65,-,6.1075ns,-,-,-,-,22,-,-
Exhaustive Search,196,REGROMREG0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,197,REGROMREGall00,2348,3,1123,816,360,0,4318,1928,3,3,3.00,49,-,6.1425ns,-,-,-,-,19,-,-
Exhaustive Search,198,REGROMREGall0all,3691,3,2390,846,413,0,6653,3113,3,3,3.00,42,-,7.5685ns,-,-,-,-,7,-,-
Exhaustive Search,199,REGROMREGallall0,2465,7,1217,804,392,0,4541,2053,7,7,7.00,52,-,6.0375ns,-,-,-,-,19,-,-
Exhaustive Search,200,REGROMREGallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,201,REGROMEXPAND000,
Exhaustive Search,202,REGROMEXPAND00all,
Exhaustive Search,203,REGROMEXPAND0all0,
Exhaustive Search,204,REGROMEXPAND0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,205,REGROMEXPANDall00,
Exhaustive Search,206,REGROMEXPANDall0all,
Exhaustive Search,207,REGROMEXPANDallall0,
Exhaustive Search,208,REGROMEXPANDallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,209,REGROMROM000,3200,7,1739,972,412,19,5747,2582,7,7,7.00,58,-,5.0713ns,-,-,-,-,26,-,-
Exhaustive Search,210,REGROMROM00all,5488,7,3920,1056,439,19,9449,4384,7,7,7.00,54,-,5.6013ns,-,-,-,-,14,-,-
