Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
decimation_meta_1000,1,0-3-0-3-3-3-5-6-0-2-,623,5,40,330,127,67,1122,530,5,5,5.00,59,0,0.6225ns,-,-,-,-,33,-,-
decimation_meta_1000,1,4-3-0-3-2-5-5-6-3-3-,415,7,16,222,85,44,769,380,7,7,7.00,48,0,0.47ns,-,-,-,-,20,-,-
decimation_meta_1000,1,4-0-0-3-2-5-5-2-4-4-,714,10,21,372,162,80,1350,640,10,10,10.00,79,0,0.47ns,-,-,-,-,30,-,-
decimation_meta_1000,1,4-3-2-2-2-5-3-4-4-2-,589,5,16,318,130,68,1058,495,5,4,4.50,57,0,0.47ns,-,-,-,-,16,-,-
decimation_meta_1000,1,5-3-0-3-2-5-4-6-4-1-,624,6,12,336,135,76,1124,500,6,6,6.00,65,0,0.47ns,-,-,-,-,24,-,-
decimation_meta_1000,1,4-2-2-3-2-5-0-3-4-2-,761,8,37,390,172,86,1406,656,8,8,8.00,76,0,0.53ns,-,-,-,-,31,-,-
decimation_meta_1000,1,4-3-0-3-2-5-4-6-4-4-,736,8,16,390,167,86,1339,623,8,8,8.00,77,0,0.47ns,-,-,-,-,28,-,-
decimation_meta_1000,1,2-3-0-3-2-5-3-6-4-2-,576,6,12,312,126,69,1037,485,6,6,6.00,57,0,0.47ns,-,-,-,-,20,-,-
decimation_meta_1000,1,5-3-3-3-2-5-5-4-4-1-,487,4,16,264,100,59,866,385,4,4,4.00,48,0,0.47ns,-,-,-,-,14,-,-
decimation_meta_1000,1,4-0-0-3-2-5-5-4-0-1-,767,10,45,402,165,77,1421,686,10,10,10.00,78,0,0.6225ns,-,-,-,-,48,-,-
decimation_meta_1000,1,4-3-0-3-2-5-5-4-4-1-,689,8,16,366,151,80,1252,590,8,8,8.00,76,0,0.47ns,-,-,-,-,25,-,-
decimation_meta_1000,1,5-0-0-5-4-2-5-4-0-1-,670,8,50,348,140,66,1204,563,8,8,8.00,66,0,0.6225ns,-,-,-,-,41,-,-
decimation_meta_1000,1,4-3-0-1-2-5-5-4-2-2-,1004,8,128,558,154,77,1624,784,8,8,8.00,87,0,0.82ns,-,-,-,-,43,-,-
decimation_meta_1000,1,4-4-5-3-2-4-5-6-4-1-,613,7,17,330,132,69,1109,525,7,6,6.50,65,0,0.47ns,-,-,-,-,20,-,-
decimation_meta_1000,1,4-3-0-3-2-3-5-6-4-1-,689,8,16,366,151,80,1252,590,8,8,8.00,76,0,0.47ns,-,-,-,-,25,-,-
decimation_meta_1000,1,3-3-0-3-2-5-2-3-4-0-,646,6,30,336,138,76,1180,529,6,6,6.00,66,0,0.53ns,-,-,-,-,29,-,-
decimation_meta_1000,1,5-0-2-3-2-5-5-4-4-1-,591,6,26,312,125,70,1074,480,6,6,6.00,58,0,0.47ns,-,-,-,-,19,-,-
decimation_meta_1000,1,5-3-4-3-2-5-5-4-4-1-,591,5,16,318,123,69,1056,475,5,5,5.00,65,0,0.47ns,-,-,-,-,17,-,-
decimation_meta_1000,1,2-3-3-4-2-5-5-4-5-2-,475,5,16,270,85,58,827,404,5,4,4.50,46,0,0.47ns,-,-,-,-,12,-,-
decimation_meta_1000,1,5-0-3-3-5-5-5-4-5-2-,312,5,14,180,50,36,542,259,5,5,5.00,32,0,0.31ns,-,-,-,-,10,-,-
decimation_meta_1000,1,3-0-3-4-2-4-5-4-5-2-,402,6,19,222,72,47,717,335,6,6,6.00,42,0,0.47ns,-,-,-,-,16,-,-
decimation_meta_1000,1,5-2-3-2-5-4-5-4-5-1-,289,4,7,168,46,36,494,235,4,4,4.00,32,0,0.31ns,-,-,-,-,9,-,-
decimation_meta_1000,1,5-2-3-2-5-4-5-4-3-1-,124,3,7,72,19,12,228,106,3,3,3.00,14,0,0.31ns,-,-,-,-,7,-,-
decimation_meta_1000,1,5-3-3-1-4-4-5-4-5-1-,371,4,4,216,64,46,628,300,4,4,4.00,41,0,0.34ns,-,-,-,-,8,-,-
decimation_meta_1000,1,5-0-3-4-5-3-5-4-5-1-,312,5,14,180,50,36,542,259,5,5,5.00,32,0,0.31ns,-,-,-,-,10,-,-
decimation_meta_1000,1,5-2-3-2-5-4-4-4-5-1-,364,4,19,198,66,42,642,295,4,4,4.00,39,0,0.47ns,-,-,-,-,12,-,-
decimation_meta_1000,1,5-2-3-4-5-4-2-4-5-1-,367,4,25,198,64,42,645,298,4,4,4.00,38,0,0.53ns,-,-,-,-,17,-,-
decimation_meta_1000,1,5-2-3-2-5-4-5-4-3-4-,124,3,7,72,19,12,228,106,3,3,3.00,14,0,0.31ns,-,-,-,-,7,-,-
decimation_meta_1000,1,3-2-3-5-4-4-4-4-3-1-,290,4,19,150,62,28,535,245,4,4,4.00,31,0,0.47ns,-,-,-,-,13,-,-
decimation_meta_1000,1,5-2-3-2-5-4-2-4-0-1-,501,4,45,252,105,51,906,409,4,4,4.00,48,0,0.6225ns,-,-,-,-,38,-,-
decimation_meta_1000,1,5-2-3-2-4-4-5-4-5-1-,390,5,7,222,70,46,677,323,5,5,5.00,45,0,0.375ns,-,-,-,-,12,-,-
decimation_meta_1000,1,5-2-3-1-5-4-5-4-5-2-,289,4,7,168,46,36,494,235,4,4,4.00,32,0,0.31ns,-,-,-,-,9,-,-
decimation_meta_1000,1,5-0-3-2-5-0-5-6-2-5-,732,5,126,420,89,45,1122,529,5,5,5.00,52,0,0.74ns,-,-,-,-,31,-,-
decimation_meta_1000,1,5-2-3-2-3-0-0-4-5-1-,377,5,25,204,68,42,672,313,5,5,5.00,38,0,0.53ns,-,-,-,-,18,-,-
decimation_meta_1000,1,5-2-3-2-5-4-5-2-2-1-,710,4,119,408,85,45,1075,506,4,4,4.00,53,0,0.74ns,-,-,-,-,30,-,-
decimation_meta_1000,1,5-2-3-2-5-4-5-6-5-1-,289,4,7,168,46,36,494,235,4,4,4.00,32,0,0.31ns,-,-,-,-,9,-,-
decimation_meta_1000,1,2-2-3-2-0-4-2-5-5-1-,573,8,37,294,116,64,1062,512,8,8,8.00,62,0,0.53ns,-,-,-,-,31,-,-
decimation_meta_1000,1,5-2-2-2-3-4-5-4-5-5-,401,5,19,222,69,47,709,330,5,5,5.00,44,0,0.47ns,-,-,-,-,15,-,-
decimation_meta_1000,1,5-2-3-2-5-5-5-6-5-1-,289,4,7,168,46,36,494,235,4,4,4.00,32,0,0.31ns,-,-,-,-,9,-,-
decimation_meta_1000,1,3-2-2-2-5-4-5-3-5-3-,401,5,19,222,69,47,709,330,5,5,5.00,44,0,0.47ns,-,-,-,-,15,-,-
decimation_meta_1000,1,5-2-3-1-5-4-3-0-5-2-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
decimation_meta_1000,1,0-2-3-2-4-4-3-0-5-2-,422,6,19,228,82,45,765,381,6,6,6.00,48,0,0.47ns,-,-,-,-,17,-,-
decimation_meta_1000,1,5-2-0-0-2-0-4-0-5-2-,540,7,19,288,110,64,976,446,7,7,7.00,59,0,0.47ns,-,-,-,-,25,-,-
decimation_meta_1000,1,5-2-3-2-3-4-5-2-5-2-,289,4,7,168,46,36,494,235,4,4,4.00,32,0,0.31ns,-,-,-,-,9,-,-
decimation_meta_1000,1,5-0-3-4-5-4-4-0-5-2-,380,5,26,204,71,42,680,314,5,5,5.00,37,0,0.47ns,-,-,-,-,13,-,-
decimation_meta_1000,1,5-2-3-1-4-2-3-2-5-4-,300,4,7,168,55,34,519,249,4,4,4.00,36,0,0.34ns,-,-,-,-,10,-,-
decimation_meta_1000,1,5-2-4-1-5-4-3-0-3-2-,130,3,7,72,27,10,246,116,3,3,3.00,14,0,0.34ns,-,-,-,-,8,-,-
decimation_meta_1000,1,4-0-4-1-0-4-3-0-3-2-,342,6,21,180,77,31,643,323,6,6,6.00,33,0,0.47ns,-,-,-,-,16,-,-
decimation_meta_1000,1,5-2-0-2-3-4-3-0-3-2-,138,3,15,72,25,11,258,115,3,3,3.00,15,0,0.47ns,-,-,-,-,11,-,-
decimation_meta_1000,1,4-2-3-2-5-4-2-4-3-3-,310,5,25,162,66,28,582,292,5,4,4.50,29,0,0.53ns,-,-,-,-,19,-,-
decimation_meta_1000,1,5-0-3-2-5-4-3-0-3-3-,35,2,10,24,1,0,61,25,2,2,2.00,0,0,0.184ns,-,-,-,-,5,-,-
decimation_meta_1000,1,5-2-3-2-5-4-3-3-5-3-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
decimation_meta_1000,1,2-2-3-2-5-4-3-0-3-3-,146,4,15,78,29,11,276,145,4,3,3.50,13,0,0.47ns,-,-,-,-,12,-,-
decimation_meta_1000,1,5-2-3-2-5-4-5-4-3-3-,124,3,7,72,19,12,228,106,3,3,3.00,14,0,0.31ns,-,-,-,-,7,-,-
decimation_meta_1000,1,5-2-3-2-5-5-5-6-3-3-,124,3,7,72,19,12,228,106,3,3,3.00,14,0,0.31ns,-,-,-,-,7,-,-
decimation_meta_1000,1,5-2-5-1-0-2-2-0-3-3-,305,5,33,150,63,29,578,263,5,5,5.00,30,0,0.53ns,-,-,-,-,22,-,-
